station,Date,Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar_radiation,Next_Tmax,Next_Tmin
11,2013-07-25,30.9,23.4,64.03771494966634,89.86297607,32.05658535,25.02991069,7.065850576,61.44497641,0.170567389,0.192555077,0.061718673,0.008100193,0.0,0.0,0.1492946584117647,0.0,37.5372,127.085,28.7,0.6233,5555.624512,32.2,24.7
12,2013-07-25,30.8,21.2,64.03771494966634,90.36296082,30.74077537,24.41612144,7.077745845,27.51760161,0.176930644,0.125420868,0.029310504,0.029264455,0.0,0.0,0.0,0.0,37.5507,126.988,132.118,0.5931,5609.790039,31.5,21.7
13,2013-07-25,30.8,23.4,43.42567825,89.06378937,32.14681247,24.45369665,6.743516992,32.59350852,0.16152941,0.148300123,0.116263089,0.015868415,0.0,0.0,0.0,0.0,37.5776,127.083,59.8324,2.6865,5544.030273,32.3,24.2
14,2013-07-25,30.0,24.019624413145543,45.92856979,89.93386841,31.39989968,24.5599655,8.209924160266006,14.5140601,0.177304552,0.166049781,0.010142314,0.017198301,0.0,0.0,0.0,0.0,37.4967,126.927,30.968,0.618,5545.18457,31.3,23.6
15,2013-07-25,29.2,22.3,48.26812363,91.67184448,30.98556991,24.70179783,6.557587614,30.96006862,0.171514803,0.159309289,0.016551891,0.031336451,0.0,0.0,0.0,0.0,37.5507,126.937,30.0464,0.8552,5558.664551,30.5,22.5
16,2013-07-25,29.5,21.7,54.1091156,93.48030853,30.01267809,23.80011388,6.454214603,100.8046068,0.121049308,0.077901268,0.037001976,0.007960911,0.0,0.0,0.0,0.0,37.4697,126.995,82.2912,2.2579,5536.100586,31.0,22.0
17,2013-07-25,30.4,22.9,54.33110428,95.46672058,30.66551478,22.7150219,5.238058875,123.9848069,0.09220837,0.15260284,0.169643275,0.021819328,0.0,0.0,0.0,0.0,37.6181,127.099,53.4712,0.697,5559.888184,31.9,20.9
18,2013-07-25,30.5,23.2,51.32696915,92.48647308,30.47387453,24.185554,6.469222099,107.0291255,0.124012498,0.104076885,0.036214648,0.00641946,0.0,0.0,0.1492946584117647,0.0,37.4832,127.024,56.4448,1.2313,5547.251465,33.3,24.4
19,2013-07-25,29.5,22.3,50.53712845,92.85585785,30.45592745,24.18879469,6.127276172,42.90600272,0.178356508,0.163181971,0.032998125,0.29974117123819094,0.0,0.0,0.0,0.0,37.5776,126.938,75.0924,1.7678,5585.334961,30.9,21.9
20,2013-07-25,29.1,22.6,59.65351868,97.40342712,29.30273058,22.36050666,6.768121074,84.54197516,0.046724402,0.085005928,0.032840872,0.062024829,0.0,0.0,0.0,0.0,37.6181,127.004,146.554,4.7296,5630.30127,31.3,22.5
21,2013-07-25,30.1,22.6,43.41015625,84.88225555,32.20738147,25.11839853,6.937747945,14.25859641,0.222794907,0.161675904,0.033378098,0.29974117123819094,0.0,0.0,0.0,0.0,37.5507,127.04,26.298,0.5721,5549.185059,29.83253833049404,23.8
22,2013-07-25,30.9,23.2,47.54553223,92.93717194,31.29833051,24.51315255,6.77773869,96.0823396,0.118701543,0.170295439,0.02837741,0.007050984,0.0,0.0,0.1492946584117647,0.0,37.5102,127.086,21.9668,0.1332,5540.42041,32.4,24.4
23,2013-07-25,30.5,23.3,55.20355988,93.67098999,29.80356672,24.41161952,5.60981975,86.29554415,0.221184248,0.197095181,0.017561067,0.017058027,0.0,0.0,0.1492946584117647,0.0,37.5372,126.891,15.5876,0.1554,5539.772949,32.3,23.9
24,2013-07-25,29.9,23.4,49.42214966,91.06955719,30.75521604,24.69938939,6.153652161,46.10974856,0.207031747,0.183985743,0.013859617,0.29974117123819094,0.0,0.0,0.0,0.0,37.5237,126.909,17.2956,0.2223,5537.589844,31.9,24.0
25,2013-07-25,30.3,23.1,43.21181488,88.13247681,31.82186892,25.10661932,7.244602044,21.07125862,0.168044047,0.180008727,0.01001442,0.29974117123819094,0.0,0.0,0.0,0.0,37.5237,126.97,19.5844,0.2713,5544.785645,32.2,24.3
1,2013-07-26,28.4,20.7,47.47496414,87.87599182,29.60930848,22.39803123,6.362935841,83.80649939,0.049949253,0.071079019,0.158514967,0.269595384,0.0,0.0,0.0,0.0,37.6046,126.991,212.335,2.785,5671.775879,29.2,20.6
2,2013-07-26,31.2,21.9,41.29874802,87.3846817,31.74414573,23.67887665,5.839014381,59.47040201,0.052240368,0.068072801,0.145801501,0.251093967,0.0,0.0,0.0,0.0,37.6046,127.032,44.7624,0.5141,5538.37207,32.0,21.6
3,2013-07-26,30.9,23.4,37.7098465,80.74674225,32.33188865,24.64765152,8.209924160266006,13.26966734,0.062645383,0.067175062,0.202418815,0.260813067,0.0,0.0,0.0,0.0,37.5776,127.058,33.3068,0.2661,5532.800293,32.1,23.2
4,2013-07-26,31.5,24.019624413145543,47.95291901,91.14341736,31.01500529,22.29913265,5.195268879,89.83808215,0.043277671,0.1035886,0.127852443,0.29974117123819094,0.0,0.0,0.0,0.0,37.645,127.022,45.716,2.5348,5524.827148,32.5,23.5
5,2013-07-26,31.6,23.1,51.83037949,89.90398407,30.49235652,23.47719165,6.045006831,141.7119095,0.073055832,0.059407373,0.191855218,0.234712448,0.0,0.0,0.0,0.0,37.5507,127.135,35.038,0.5055,5525.90918,31.9,22.4
6,2013-07-26,31.2,24.6,46.65807343,79.57312012,30.80296696,24.16424617,5.755806019,55.43228022,0.077201017,0.059840427,0.252248081,0.29974117123819094,0.0,0.0,0.0,0.0,37.5102,127.042,54.6384,0.1457,5540.038086,29.83253833049404,23.4
7,2013-07-26,30.6,23.1,64.03771494966634,92.09287262,28.88269483,23.18543415,5.101804574,131.6990705,0.098112537,0.129377729,0.207177542,0.363288915,0.0,0.0,0.0,0.0,37.5776,126.838,12.37,0.0985,5517.044434,30.8,22.4
8,2013-07-26,30.5,23.7,64.03771494966634,88.57248688,29.37995986,22.99872072,5.556407501,40.97151206,0.07036849,0.1336991,0.264045485,0.340444543,0.0,0.0,0.0,0.0,37.4697,126.91,52.518,1.5629,5526.942383,30.5,22.7
9,2013-07-26,30.6,22.8,57.2056694,93.63457489,28.45906793,22.42793729,4.948375632,83.115322,0.076563665,0.221556725,0.26248773,0.29974117123819094,0.0,0.0,0.0,0.0,37.4967,126.826,50.9312,0.4125,5545.96875,31.5,21.6
10,2013-07-26,29.6,23.1,54.14731216,82.73231506,28.3052158,22.83451071,5.844198465,60.59689527,0.074589768,0.076824096,0.274963936,0.33072941,0.0,0.0,0.0,0.0,37.4562,126.955,208.507,5.1782,5526.780762,29.4,21.6
11,2013-07-26,32.2,24.019624413145543,64.03771494966634,80.45729828,31.4837391,24.45458269,5.957795312,63.57222462,0.074489732,0.058867247,0.224075642,0.268028963,0.0,0.0,0.0,0.0,37.5372,127.085,28.7,0.6233,5535.501465,32.2,23.6
12,2013-07-26,30.3,21.8,64.03771494966634,75.71669769,30.70233881,24.41331899,6.188905468,27.41905427,0.067142047,0.072128237,0.240188395,0.310263894,0.0,0.0,0.0,0.0,37.5507,126.988,132.118,0.5931,5589.288574,32.0,21.3
13,2013-07-26,31.7,24.2,39.28247833,79.93177795,32.12360383,24.48136369,8.209924160266006,34.48897006,0.070173817,0.062772872,0.192161685,0.23713317,0.0,0.0,0.0,0.0,37.5776,127.083,59.8324,2.6865,5523.393066,32.4,23.7
14,2013-07-26,30.6,23.9,45.63908768,84.56320953,30.26977514,23.87128358,6.030613273,14.42575365,0.072915598,0.103848894,0.258620099,0.337780446,0.0,0.0,0.0,0.0,37.4967,126.927,30.968,0.618,5524.800781,30.8,22.5
15,2013-07-26,29.9,22.7,41.31022263,81.38063049,30.90921061,24.41271402,5.979801526,32.4137332,0.089614812,0.074071984,0.228271721,0.329365794,0.0,0.0,0.1492946584117647,0.0,37.5507,126.937,30.0464,0.8552,5538.563477,30.4,22.0
16,2013-07-26,30.5,22.1,52.98623657,80.88835907,29.40968131,23.6079118,4.921640476,89.22194068,0.089821676,0.065325945,0.289213602,0.33490364,0.0,0.0,0.0,0.0,37.4697,126.995,82.2912,2.2579,5514.975098,29.7,20.5
17,2013-07-26,31.2,24.019624413145543,47.28754044,92.51796722,31.17658752,22.39250957,5.491243651,138.079584,0.050403131,0.062660406,0.195594421,0.218408158,0.0,0.0,0.0,0.0,37.6181,127.099,53.4712,0.697,5539.519531,32.1,21.1
18,2013-07-26,32.1,24.5,53.18386459,81.2800827,29.99627816,23.63018112,4.977764487,96.01765712,0.085909998,0.064916447,0.295736108,0.317368119,0.0,0.0,0.0,0.0,37.4832,127.024,56.4448,1.2313,5526.574707,32.2,23.4
19,2013-07-26,30.8,22.1,43.22035217,81.43943787,30.57897645,24.19409421,5.791746279,43.32087545,0.081837715,0.080825617,0.19048052,0.329118381,0.0,0.0,0.0,0.0,37.5776,126.938,75.0924,1.7678,5565.212402,31.4,20.9
20,2013-07-26,30.8,22.8,50.43780136,88.04019928,29.7457471,22.46954966,6.554320912,87.43743439,0.046493634,0.078370908,0.143481999,0.270597741,0.0,0.0,0.0,0.0,37.6181,127.004,146.554,4.7296,5610.561035,31.4,22.1
21,2013-07-26,30.7,24.1,39.23000717,75.75236511,31.92814155,25.12531768,6.022340834,14.59699037,0.070626777,0.070067097,0.222366055,0.283345107,0.0,0.0,0.0,0.0,37.5507,127.04,26.298,0.5721,5528.958984,31.1,23.1
22,2013-07-26,31.7,24.6,48.34975815,84.72619629,30.60305944,23.76453798,5.625537048,96.2876331,0.065237734,0.058144455,0.215092972,0.274480089,0.0,0.0,0.0,0.0,37.5102,127.086,21.9668,0.1332,5520.055176,29.83253833049404,23.2
23,2013-07-26,32.1,24.1,50.63539124,88.66144562,29.49527289,23.52781618,5.403081884,91.52048286,0.085618265,0.095702356,0.23264685,0.332057444,0.0,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,5519.459961,32.0,22.8
24,2013-07-26,31.3,24.1,45.54912186,85.95018005,30.15648376,23.79936702,5.737728645,48.55917565,0.08363339,0.090754882,0.243813105,0.33224697,0.0,0.0,0.0,0.0,37.5237,126.909,17.2956,0.2223,5517.208008,31.2,22.8
25,2013-07-26,31.3,24.4,41.91988373,77.31905365,31.21347512,24.90500276,6.011705528,21.84304988,0.07683879,0.064330822,0.264907862,0.323841434,0.0,0.0,0.0,0.0,37.5237,126.97,19.5844,0.2713,5524.548828,31.9,23.3
1,2013-07-27,28.8,20.7,81.38726044,98.35906219,26.54397172,22.60426494,10.21179867,56.72132901,0.942927245,0.768524102,0.596806887,0.875082534,2.595379472,1.927569948,0.002312575,0.307688272,37.6046,126.991,212.335,2.785,5651.470703,24.1,21.2
2,2013-07-27,30.8,21.7,74.2225647,95.11557007,28.46270835,23.74855659,6.590329836,47.04158688,0.936643872,0.837154496,0.591630318,0.862584533,3.733634144,2.429842395,0.000162823,0.268722444,37.6046,127.032,44.7624,0.5141,5517.529297,26.2,22.5
3,2013-07-27,30.8,23.3,64.03771494966634,92.8914566,29.07725577,24.06689652,7.013412098,46.78802025,0.940373114,0.806156716,0.609998726,0.858590264,4.047560553,2.939050588,0.0,0.190364573,37.5776,127.058,33.3068,0.2661,5511.967773,26.4,23.2
4,2013-07-27,31.7,23.6,80.12478638,99.0243454,28.34656344,23.28689753,7.56436198,48.23517605,0.934122397,0.750425389,0.623740094,0.771792293,2.377857894,1.986624889,0.004912242,0.29400197,37.645,127.022,45.716,2.5348,5504.035156,27.0,23.3
5,2013-07-27,31.5,22.6,78.04168701,95.21733093,28.1839339,23.73149172,7.521080176,75.19974804,0.930423862,0.740352431,0.585532414,0.76947524,4.176622495,3.633435728,0.0,0.159429053,37.5507,127.135,35.038,0.5055,5504.912598,26.9,23.4
6,2013-07-27,30.7,23.4,71.95842743,92.05711365,28.58822438,24.24565733,7.181916634,58.85625799,0.941701515,0.723430289,0.603969937,0.845245122,2.772634119,2.74215858,0.0,0.097505254,37.5102,127.042,54.6384,0.1457,5519.032715,26.9,23.5
7,2013-07-27,30.1,22.7,79.8385849,95.7351532,27.55420962,24.44198617,8.296048582,84.95064195,0.869007491,0.700045826,0.691920521,0.760765615,1.423999547,0.986404434,0.0,0.464468125,37.5776,126.838,12.37,0.0985,5496.132813,27.0,23.6
8,2013-07-27,29.8,22.9,74.50939941,93.46734619,27.93510213,23.71346846,7.873920282,49.98372523,0.90419182,0.752142302,0.645893868,0.794072039,2.275304387,2.305090104,0.0,0.131617183,37.4697,126.91,52.518,1.5629,5505.75,27.2,23.8
9,2013-07-27,30.1,21.7,77.8117981,95.92107391,27.57409569,23.67576952,8.484401782,57.79966392,0.895528432,0.703376502,0.684419365,0.778526658,1.901497737,1.092041981,0.0,0.227830357,37.4967,126.826,50.9312,0.4125,5525.123047,26.4,23.1
10,2013-07-27,29.0,21.6,76.27586365,95.59181976,26.80667578,23.14585319,8.805406551,57.90325304,0.898099542,0.731740779,0.623571956,0.813986977,1.993562023,2.108155871,0.0,0.099034434,37.4562,126.955,208.507,5.1782,5503.885742,26.5,22.1
11,2013-07-27,30.9,24.019624413145543,70.75166321,92.13686371,28.90494244,24.08558018,7.515972495,60.24200018,0.922980694,0.730834386,0.632060937,0.825183774,3.395066688,3.200565249,0.0,0.134657616,37.5372,127.085,28.7,0.6233,5514.796875,27.2,23.7
12,2013-07-27,31.7,21.3,72.30431366,93.58678436,28.00832689,23.59445184,8.373389959,48.03746426,0.941895564,0.76061177,0.603155053,0.856421775,3.154011726,2.189061341,0.0,0.205794603,37.5507,126.988,132.118,0.5931,5568.199219,26.5,22.2
13,2013-07-27,32.2,24.019624413145543,69.01460266,91.38489532,28.88482104,23.85117848,7.238453766,51.87145205,0.918160922,0.769184208,0.636067048,0.29974117123819094,4.569121947,3.373972047,0.1492946584117647,0.189379178,37.5776,127.083,59.8324,2.6865,5502.168457,27.2,23.8
14,2013-07-27,30.8,22.6,71.90917969,92.61253357,28.53229075,24.16736588,8.193516235,50.24703264,0.899519977,0.758534032,0.654201314,0.29974117123819094,2.490488693,2.193648954,0.0,0.173878964,37.4967,126.927,30.968,0.618,5503.832031,27.2,23.4
15,2013-07-27,30.1,22.3,71.99641418,93.12306976,28.5688745,24.35299855,8.106823862,53.13381036,0.905583209,0.798450592,0.662912915,0.832009051,2.391633064,1.457257997,0.000193788,0.278129033,37.5507,126.937,30.0464,0.8552,5517.881836,26.2,23.0
16,2013-07-27,29.3,20.8,75.59384155,93.70602417,27.8539875,23.47152091,7.88693585,63.62854401,0.90669976,0.724834415,0.618416792,0.760875367,2.060859511,2.205240656,0.0,0.091439528,37.4697,126.995,82.2912,2.2579,5493.250488,26.2,22.3
17,2013-07-27,31.5,21.3,77.03034973,94.66261292,28.33026961,23.48127721,6.433855961,57.5315297,0.91084246,0.814438699,0.607121446,0.29974117123819094,4.963573694,2.847128912,0.002021041,0.259869849,37.6181,127.099,53.4712,0.697,5518.56543,26.2,22.7
18,2013-07-27,31.6,23.5,75.69426727,93.12110901,28.11389783,23.58886774,7.013599197,61.73835627,0.92421102,0.716738977,0.602514043,0.29974117123819094,2.385845701,2.344901486,0.1492946584117647,0.078898909,37.4832,127.024,56.4448,1.2313,5505.307129,27.2,23.5
19,2013-07-27,30.8,24.019624413145543,73.48113251,93.78594971,27.93762245,23.88099406,8.198766112,52.3560588,0.932395028,0.762957277,0.680549567,0.806507798,2.089129478,1.218413638,0.002231295,0.317685414,37.5776,126.938,75.0924,1.7678,5544.510254,26.0,23.1
20,2013-07-27,31.0,22.7,84.31485748,99.52671814,27.23956376,22.91120019,11.01056184,49.58994214,0.93694237,0.772491623,0.595579243,0.867662473,2.540136576,2.174412898,0.002958425,0.321279302,37.6181,127.004,146.554,4.7296,5590.241211,26.2,22.9
21,2013-07-27,30.3,23.3,70.36209869,92.08650208,29.06207812,24.22999217,7.393260022,46.60266179,0.947197653,0.763429649,0.608430465,0.871608843,3.434935768,3.152311121,0.0,0.15215607,37.5507,127.04,26.298,0.5721,5508.149414,26.6,23.2
22,2013-07-27,31.4,23.5,72.63378906,92.53102875,28.70634215,24.12892766,7.610830168,74.78498046,0.927823716,0.726535016,0.628180004,0.825623446,2.505355308,2.848631002,0.0,0.09937908,37.5102,127.086,21.9668,0.1332,5499.104492,27.0,23.5
23,2013-07-27,31.3,22.8,75.93764496,93.6170578,28.129331,24.38159496,8.089917481,72.41157873,0.883791972,0.771353054,0.680834156,0.76358841,1.941951374,1.126667674,0.0,0.318990484,37.5372,126.891,15.5876,0.1554,5498.5625,27.4,24.0
24,2013-07-27,30.1,23.0,73.54440308,93.43933105,28.46809088,24.34007912,8.066381574,59.52405822,0.88457111,0.791087609,0.687033466,0.789405074,2.266783267,1.598619443,0.0,0.264715318,37.5237,126.909,17.2956,0.2223,5496.240723,27.5,24.0
25,2013-07-27,31.3,23.6,70.62319183,91.98807526,28.87629137,24.52839587,7.859602769,52.18790257,0.914488034,0.741844632,0.599457478,0.813125951,2.891024113,2.344581947,0.1492946584117647,0.187751905,37.5237,126.97,19.5844,0.2713,5503.729492,27.2,23.8
1,2013-07-28,24.0,21.3,69.28404999,99.75055695,29.16094552,23.53906045,10.51794873,68.49738689,0.59303441,0.250715102,0.125887781,0.29974117123819094,6.32387848,0.018508268,0.0,0.0,37.6046,126.991,212.335,2.785,5630.507813,26.8,21.5
2,2013-07-28,25.6,22.8,54.65343857,97.62468719,31.20611043,24.6716196,7.954170465,62.12122194,0.512085639,0.20513028,0.087453761,0.097690605,6.001336634,0.0,0.0,0.0,37.6046,127.032,44.7624,0.5141,5496.020508,30.9,23.0
3,2013-07-28,26.2,23.3,55.48579407,96.60059357,31.61717843,24.83593532,8.62714082,26.99600244,0.509538723,0.234688539,0.07915221,0.101301555,4.334194154,0.0,0.0,0.0,37.5776,127.058,33.3068,0.2661,5490.469727,30.4,24.5
4,2013-07-28,26.8,23.5,61.47488022,98.43146515,30.58680422,24.85016623,8.209924160266006,87.99146171,0.484011029,0.179118724,0.098721737,0.092840002,5.906641761,0.000656397,0.0,0.0,37.645,127.022,45.716,2.5348,5482.38916,31.4,25.0
5,2013-07-28,26.7,23.5,59.94117355,96.97054291,30.58476957,24.78545194,7.989755174,108.5786595,0.532799584,0.251442575,0.141894741,0.086939961,3.16309015,0.0,0.1492946584117647,0.0,37.5507,127.135,35.038,0.5055,5483.246094,30.9,24.9
6,2013-07-28,26.9,24.019624413145543,55.45398331,96.24353027,31.00086331,24.62057421,8.47973599,51.55481164,0.543510566,0.251307385,0.08968839,0.07154966,2.574765046,0.0,0.0,0.0,37.5102,127.042,54.6384,0.1457,5497.357422,30.2,25.0
7,2013-07-28,26.9,23.8,67.88553619,97.85933685,29.29460238,24.58135292,8.110490719,113.2365675,0.571895671,0.221906826,0.075841228,0.29974117123819094,5.107676685,0.0,0.003007945,0.0,37.5776,126.838,12.37,0.0985,5474.554199,29.8,24.1
8,2013-07-28,27.2,23.9,57.55531311,97.0169754,30.37302765,24.39182563,8.181824942,50.27060235,0.644637372,0.269142624,0.09680342,0.069001169,3.030893177,0.0,0.0,0.0,37.4697,126.91,52.518,1.5629,5483.880859,28.1,24.2
9,2013-07-28,26.3,23.1,67.32904816,98.06195831,29.35199643,24.1031906,8.843306382,95.25399327,0.55549602,0.262334714,0.049693078,0.059505484,3.176028253,0.0,0.0,0.0,37.4967,126.826,50.9312,0.4125,5503.611816,29.1,23.2
10,2013-07-28,26.1,22.1,61.50033951,98.72888184,29.06738603,23.41672264,9.486458699,62.47082376,0.583530435,0.307715682,0.126342247,0.056116278,4.525909416,0.004142963,0.0,0.0,37.4562,126.955,208.507,5.1782,5480.276367,27.9,22.6
11,2013-07-28,26.7,23.9,54.21433258,96.08974457,31.42993642,24.91008577,8.538407822,57.7237734,0.535612578,0.23751807,0.11752961,0.069876997,3.15375036,0.0,0.0,0.0,37.5372,127.085,28.7,0.6233,5493.429199,30.9,25.3
12,2013-07-28,26.2,22.4,54.57534409,98.13257599,30.37199548,24.04213105,9.333546996,36.56416945,0.578000042,0.249223654,0.07580399,0.051077733,3.889719545,0.0,0.0,0.0,37.5507,126.988,132.118,0.5931,5546.43457,30.2,22.4
13,2013-07-28,26.7,24.019624413145543,51.51562119,96.15228271,31.36417933,24.73132337,8.45988518,40.10577977,0.508275493,0.254816542,0.117808794,0.29974117123819094,3.991181582,0.0,0.1492946584117647,0.0,37.5776,127.083,59.8324,2.6865,5480.263184,31.1,25.1
14,2013-07-28,27.2,24.019624413145543,56.66156006,96.94136047,30.84390983,24.59805369,8.631700854,27.44500756,0.639295705,0.263589828,0.064925054,0.068946025,3.175367534,0.0,0.004459497,0.0,37.4967,126.927,30.968,0.618,5482.193848,29.4,23.7
15,2013-07-28,26.0,23.2,60.07652283,97.30028534,30.67086033,24.64905522,8.769667526,38.19088316,0.580145372,0.243548917,0.076532703,0.054993504,3.664214253,0.0,0.1492946584117647,0.0,37.5507,126.937,30.0464,0.8552,5496.536133,29.8,23.4
16,2013-07-28,26.1,22.4,60.70919037,97.7303772,30.10945142,24.19532354,8.675173998,88.71695113,0.544018303,0.285337403,0.090264447,0.050254885,3.502080097,0.0,0.0,0.0,37.4697,126.995,82.2912,2.2579,5470.84375,29.3,23.87390557939914
17,2013-07-28,26.0,24.019624413145543,56.85923004,97.02602386,30.86237017,24.72314613,7.768422027,111.8744724,0.464366446,0.195655945,0.165392031,0.129961502,6.381667126,0.0,0.0,0.0,37.6181,127.099,53.4712,0.697,5496.940918,31.2,24.0
18,2013-07-28,27.1,23.7,59.89216232,96.7277832,30.45341166,24.47173955,8.215129336,93.95804834,0.523783522,0.261898885,0.083503716,0.051905536,2.47206076,0.0,0.0,0.0,37.4832,127.024,56.4448,1.2313,5483.366699,31.1,24.8
19,2013-07-28,25.9,23.1,62.13872147,97.89632416,30.23901838,24.37659993,8.554336449,47.92881242,0.579426633,0.250209746,0.083812133,0.29974117123819094,4.342631668,0.0,0.0,0.0,37.5776,126.938,75.0924,1.7678,5523.139648,30.4,22.7
20,2013-07-28,26.1,22.9,65.56109619,99.96389008,29.56045966,24.15698544,10.35237447,70.38083025,0.558655189,0.221740559,0.10098541,0.07185551,6.907798361,0.022450989,0.0,0.0,37.6181,127.004,146.554,4.7296,5569.274902,29.3,23.9
21,2013-07-28,26.5,23.2,52.45749664,97.01361847,31.66149861,24.78926404,8.744445801,27.83666517,0.542018218,0.244422648,0.069243704,0.076036583,3.623112141,0.0,0.0,0.0,37.5507,127.04,26.298,0.5721,5486.67627,29.1,24.1
22,2013-07-28,26.8,23.5,53.87963104,95.85423279,30.9266905,24.96261429,8.228326281,75.93075212,0.523340215,0.236171384,0.118348338,0.076101359,2.415383418,0.0,0.0,0.0,37.5102,127.086,21.9668,0.1332,5477.486816,31.0,25.0
23,2013-07-28,27.3,24.019624413145543,64.67742157,97.51866913,29.70232317,24.60363212,8.489017963,76.1753722,0.594767491,0.243937259,0.057843706,0.29974117123819094,3.277073155,0.0,0.1492946584117647,0.0,37.5372,126.891,15.5876,0.1554,5476.999023,30.1,24.5
24,2013-07-28,27.5,24.1,60.66346359,97.30918121,30.39432207,24.62422954,8.542524576,47.77809525,0.623688658,0.249073718,0.06685561,0.065355952,3.409554418,0.0,0.0,0.0,37.5237,126.909,17.2956,0.2223,5474.605957,29.6,24.5
25,2013-07-28,27.2,24.1,64.03771494966634,96.74252319,31.3400417,24.78777277,8.683220685,30.75706498,0.606389218,0.261943417,0.069762155,0.056980336,3.506115217,0.0,0.1492946584117647,0.0,37.5237,126.97,19.5844,0.2713,5482.245117,29.4,24.6
1,2013-07-29,26.0,22.2,56.52204132,94.81315613,29.89345804,22.70687337,8.209924160266006,80.5443854,0.275901317,0.35543017,0.472535983,0.29974117123819094,0.0,0.0,0.104918137,0.201048883,37.6046,126.991,212.335,2.785,5608.969238,27.9,20.9
